Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	DEALID_FE	PORTFOLIOID_FE	CURRENCY	RHO	NUMBER_OF_CONTRACTS	DELTA	GAMMA	DELTA_1_PERCENT	UP_DELTA_1_PERCENT	DOWN_DELTA_1_PERCENT	THETA	THEORETICAL_VALUE	VOLATILITY	DISCOUNT	VEGA	THEORETICAL_VALUE_OF_DEAL	INTERNAL_MODEL	RHO-1	REF_DATE	INSTRUMENTID_FE_COMPOSITE	GAMMA_1_PERCENT	VEGA_1_PERCENT
DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000	84231384-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	317a4efe-e954-11ea-a590-49499a438f10	AA	EUR	-5545.609343096556	-39303.582586	-37565.37685908131	0	-59604.98346230433			-446.0410332790073	138.62172750546148	38.374670495478426	0.3377099727842114	0	-5448330.515224893	EUROPEAN_ESCROWED_DIVIDEND	55.82405800628578	2020-08-28	EP3 DDAXK MAY22 BDT	0	0
DDAXK MAY22 PATM | 26 MAY 22 | P | E | 145.8900000000	84239fac-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	317a4efe-e954-11ea-a590-49499a438f10	AA	EUR	-65150.83205919037	39303.582586	-19732.03388014631	359.32411952462155	-31308.818157628157			-994.6662039389263	20.887704613039958	21.803441745485287	-0.4475176268255344	28552.170208311905	820961.6232905892	EUROPEAN_ESCROWED_DIVIDEND	670.1928002025543	2020-08-28	EP3 DDAXK MAY22 BDT	570.1395804497171	45303.728469528505
DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000	84235dd0-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	317a4efe-e954-11ea-a590-49499a438f10	AA	EUR	41543.303414175665	39303.582586	18573.776166590415	359.81813894575004	29471.010643529018			-546.5511269430478	13.183487705250947	21.803441745485287	0.3377099727842114	28622.20747563476	518158.29779484624	EUROPEAN_ESCROWED_DIVIDEND	-406.0260359348194	2020-08-28	EP3 DDAXK MAY22 BDT	570.9234410652217	45414.85660158968
DDAXK MAY22 P90 | 26 MAY 22 | P | E | 131.3010000000	8423fb5a-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	317a4efe-e954-11ea-a590-49499a438f10	AA	EUR	46199.781230462766	-39303.582586	14306.915273617455	-315.89472825893847	22700.78246464882			942.5998559337094	13.889871498488311	23.73416720589884	-0.4475176268255344	-27323.987373004282	-545921.7115497629	EUROPEAN_ESCROWED_DIVIDEND	-477.3739414772462	2020-08-28	EP3 DDAXK MAY22 BDT	-501.23016532845776	-43354.9707647459
SD3E MAY25 CATM | 06 MAY 25 | C | E | 1984.9900000000	b252f434-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	3179a7e2-e954-11ea-a590-49499a438f10	AA	EUR	15003.673908655812	2700.83039472	24.100507752221837	0.10477695514229846	3496.742669769866			-71.73277505914356	15.026089932801725	16.021291773514896	-0.36352653646963495	11287.15522182857	40582.9204043071	EUROPEAN_ESCROWED_DIVIDEND	-131.2927582595014	2020-08-28	EP SD3E MAY25 SEMP	1.5202088421596083	163765.33511351075
SD3E MAY25 C100 BOND | 06 MAY 25 | C | E | 1984.9900000000	b2524098-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	3179a7e2-e954-11ea-a590-49499a438f10	AA	EUR	-18498.560093397806	-2500.7688839999996	-30.426773003516505	-0.12085990344408001	-4414.620495080209			103.64418136329036	21.79838707998813	16.021291773514896	0.8581228981248258	-13141.314987148002	-54512.728131021926	EUROPEAN_ESCROWED_DIVIDEND	163.96370734560927	2020-08-28	EP SD3E MAY25 SEMP	-1.753556339070157	-190667.33914853036
SD3E MAY25 C0 BOND | 06 MAY 25 | C | E | .0001000000	b251e31e-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	3179a7e2-e954-11ea-a590-49499a438f10	AA	EUR	14293.827658041651	2500.7688839999996	248.90803544231218	0	36114.066862325075			-11.293614963395138	1200.6396207652447	41.162431318681314	0.8581228981248258	0	3002522.2045072834	EUROPEAN_ESCROWED_DIVIDEND	-145.23963953206845	2020-08-28	EP SD3E MAY25 SEMP	0	0
SD3E MAY25 P100 BOND | 06 MAY 25 | P | E | 1984.9900000000	b2525e84-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	3179a7e2-e954-11ea-a590-49499a438f10	AA	EUR	-214039.06532480658	2500.7688839999996	-218.48126243879568	0.12085990344408001	-31699.446367244866			123.23988404482047	727.929995960621	16.021291773514896	0.8581228981248258	13141.314987148002	1820384.6836285663	EUROPEAN_ESCROWED_DIVIDEND	2215.7593151245037	2020-08-28	EP SD3E MAY25 SEMP	1.753556339070157	190667.33914853036
SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000	7d94bd9c-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	78885.89454891504	-5824.143036	389.99771344421464	-0.7801375231983505	56584.768243621096			1028.1612155316375	205.93808111277747	17.77371195724651	-0.42711604003051273	-32113.407376627118	-1199412.840960186	EUROPEAN_ESCROWED_DIVIDEND	-805.0539024357982	2020-08-28	EP3 SD3E NOV21 UBI	-11.319015324084868	-465933.42762748286
SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000	7d8ec108-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	1393.9896840278968	5824.143036	7.70405408107853	0.10106207304960158	1117.7812066236838			-66.05798205988461	0.8661136855588012	12.867908254935564	0.002779675247048866	3012.0253308771235	5044.369990131586	EUROPEAN_ESCROWED_DIVIDEND	-12.454366990354195	2020-08-28	EP3 SD3E NOV21 UBI	1.4663096178766692	43701.47552569619
SD3E NOV21 CATM | 09 NOV 21 | C | E | 1921.1400000000	7d936014-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	-1270.2833812465021	-5824.143036	-7.006497295664942	-0.09309462231406333	-1016.5726926280264			56.786720091200586	0.7796022194582459	12.867908254935564	-0.42711604003051273	-2774.4035654731624	-4540.514837307886	EUROPEAN_ESCROWED_DIVIDEND	11.332034418798965	2020-08-28	EP3 SD3E NOV21 UBI	-1.3507098751547448	-40253.82133145012
EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000	7dc94bca-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	1068.9412509472695	5824.143036	582.4143036	0	84502.491309324			6.0845655782336205	1360.7067307438408	87.97704857090828	-0.38646610566392453	0	7924950.629900067	EUROPEAN_ESCROWED_DIVIDEND	-10.70078766566811	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E NOV21 PATM | 09 NOV 21 | P | E | 1921.1400000000	7d9388f0-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	-134228.0544384942	5824.143036	-575.407806304335	0.09309462231406333	-83485.91861669597			-216.74054155062427	539.7828992337154	12.867908254935564	-0.42711604003051273	2774.4035654731624	3143772.8135239333	EUROPEAN_ESCROWED_DIVIDEND	1351.789923128351	2020-08-28	EP3 SD3E NOV21 UBI	1.3507098751547448	40253.82133145012
SD3E NOV21 P100 BOND | 09 NOV 21 | P | E | 1921.1400000000	7d8ef862-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	133418.45569538968	-5824.143036	574.7102495189215	-0.10106207304960158	83384.71010270031			-260.3486917248425	529.93827125457	12.867908254935564	0.002779675247048866	-3012.0253308771235	-3086436.292037183	EUROPEAN_ESCROWED_DIVIDEND	-1343.7672377783424	2020-08-28	EP3 SD3E NOV21 UBI	-1.4663096178766692	-43701.47552569619
EPC SD3E NOV21 CNP 2Y FLOOR | 16 NOV 20 | C | E | .1000000000	7dc92456-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	-41.02870938864132	-5824.143036	-582.4143036	0	-84502.491309324			-0.9977262021338975	1443.3840434975257	88.04833447802197	-0.38646610566392453	0	-8406475.125209635	EUROPEAN_ESCROWED_DIVIDEND	0.41056521271220564	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E NOV21 C0 BOND | 09 NOV 21 | C | E | .0001000000	7d8def9e-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798b72-e954-11ea-a590-49499a438f10	AA	EUR	-1957.1276223280095	-5824.143036	-582.4143036	0	-84502.491309324			-2.0614853245366427	1392.0039543603702	54.262119002922525	0.002779675247048866	0	-8107230.136872412	EUROPEAN_ESCROWED_DIVIDEND	19.637882267183127	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000	7d94bd9c-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	-78885.89454891504	5824.143036	-389.99771344421464	0.7801375231983505	-56584.768243621096			-1028.1612155316375	205.93808111277747	17.77371195724651	-0.42711604003051273	32113.407376627118	1199412.840960186	EUROPEAN_ESCROWED_DIVIDEND	805.0539024357982	2020-08-28	EP3 SD3E NOV21 UBI	11.319015324084868	465933.42762748286
SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000	7d8ec108-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	-1393.9896840278968	-5824.143036	-7.70405408107853	-0.10106207304960158	-1117.7812066236838			66.05798205988461	0.8661136855588012	12.867908254935564	0.002779675247048866	-3012.0253308771235	-5044.369990131586	EUROPEAN_ESCROWED_DIVIDEND	12.454366990354195	2020-08-28	EP3 SD3E NOV21 UBI	-1.4663096178766692	-43701.47552569619
SD3E NOV21 CATM | 09 NOV 21 | C | E | 1921.1400000000	7d936014-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	1270.2833812465021	5824.143036	7.006497295664942	0.09309462231406333	1016.5726926280264			-56.786720091200586	0.7796022194582459	12.867908254935564	-0.42711604003051273	2774.4035654731624	4540.514837307886	EUROPEAN_ESCROWED_DIVIDEND	-11.332034418798965	2020-08-28	EP3 SD3E NOV21 UBI	1.3507098751547448	40253.82133145012
EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000	7dc94bca-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	-1068.9412509472695	-5824.143036	-582.4143036	0	-84502.491309324			-6.0845655782336205	1360.7067307438408	87.97704857090828	-0.38646610566392453	0	-7924950.629900067	EUROPEAN_ESCROWED_DIVIDEND	10.70078766566811	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E NOV21 PATM | 09 NOV 21 | P | E | 1921.1400000000	7d9388f0-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	134228.0544384942	-5824.143036	575.407806304335	-0.09309462231406333	83485.91861669597			216.74054155062427	539.7828992337154	12.867908254935564	-0.42711604003051273	-2774.4035654731624	-3143772.8135239333	EUROPEAN_ESCROWED_DIVIDEND	-1351.789923128351	2020-08-28	EP3 SD3E NOV21 UBI	-1.3507098751547448	-40253.82133145012
SD3E NOV21 P100 BOND | 09 NOV 21 | P | E | 1921.1400000000	7d8ef862-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	-133418.45569538968	5824.143036	-574.7102495189215	0.10106207304960158	-83384.71010270031			260.3486917248425	529.93827125457	12.867908254935564	0.002779675247048866	3012.0253308771235	3086436.292037183	EUROPEAN_ESCROWED_DIVIDEND	1343.7672377783424	2020-08-28	EP3 SD3E NOV21 UBI	1.4663096178766692	43701.47552569619
EPC SD3E NOV21 CNP 2Y FLOOR | 16 NOV 20 | C | E | .1000000000	7dc92456-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	41.02870938864132	5824.143036	582.4143036	0	84502.491309324			0.9977262021338975	1443.3840434975257	88.04833447802197	-0.38646610566392453	0	8406475.125209635	EUROPEAN_ESCROWED_DIVIDEND	-0.41056521271220564	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E NOV21 C0 BOND | 09 NOV 21 | C | E | .0001000000	7d8def9e-62b4-11e9-b160-4ad6f9df0bf5	efabb1fc-1f2e-11e9-a2d0-b3645e528b7a	31798fbe-e954-11ea-a590-49499a438f10	AA	EUR	1957.1276223280095	5824.143036	582.4143036	0	84502.491309324			2.0614853245366427	1392.0039543603702	54.262119002922525	0.002779675247048866	0	8107230.136872412	EUROPEAN_ESCROWED_DIVIDEND	-19.637882267183127	2020-08-28	EP3 SD3E NOV21 UBI	0	0
SD3E MAR25 CATM | 26 MAR 25 | C | E | 2006.9100000000	83590a30-62b4-11e9-b160-4ad6f9df0bf5	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3177f154-e954-11ea-a590-49499a438f10	AA	EUR	95827.50926879435	17635.453598400003	158.72219027841152	0.683638257495619	23029.002587494728			-486.24205813248085	15.309758927426614	16.006817894189275	-0.36701952783164327	74774.67208044507	269994.54316732223	EUROPEAN_ESCROWED_DIVIDEND	-842.310105885548	2020-08-28	EP3 SD3E MAR25 BDT	9.918907478003938	1084905.7172151776
SD3E MAR25 CALL0 BOND | 26 MAR 25 | C | E | .0001000000	8357ecd7-62b4-11e9-b160-4ad6f9df0bf5	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3177f154-e954-11ea-a590-49499a438f10	AA	EUR	139027.57039557127	29392.422664000005	2925.8329602392364	0	424509.1042011108			-99.63448396589676	1222.514120119393	41.571913186813184	0.8386646842949381	0	35932651.731257275	EUROPEAN_ESCROWED_DIVIDEND	-1410.476024553739	2020-08-28	EP3 SD3E MAR25 BDT	0	0
SD3E MAR25 C100 BOND | 26 MAR 25 | C | E | 2006.9100000000	835894f6-62b4-11e9-b160-4ad6f9df0bf5	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3177f154-e954-11ea-a590-49499a438f10	AA	EUR	-210876.22864091393	-29392.422664000005	-355.99705948604634	-1.4075208267848403	-51651.61336083046			1242.740627165933	21.84531335426864	16.006817894189275	0.8386646842949381	-155039.46456710715	-642086.6833361876	EUROPEAN_ESCROWED_DIVIDEND	1874.9279392940666	2020-08-28	EP3 SD3E MAR25 BDT	-20.421719675821247	-2249467.5914041577
SD3E MAR25 P100 BOND | 26 MAR 25 | P | E | 2006.9100000000	8358aad6-62b4-11e9-b160-4ad6f9df0bf5	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3177f154-e954-11ea-a590-49499a438f10	AA	EUR	-2465502.7102232655	29392.422664000005	-2569.83590075319	1.4075208267848403	-372857.4908402803			1423.5397644221325	730.7355254658914	16.006817894189275	0.8386646842949381	155039.46456710715	21478087.42009362	EUROPEAN_ESCROWED_DIVIDEND	25499.533362957773	2020-08-28	EP3 SD3E MAR25 BDT	20.421719675821247	2249467.5914041577
SD3E MAR25 CCAP | 26 MAR 25 | C | E | 3211.0560000000	83592e2a-62b4-11e9-b160-4ad6f9df0bf5	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	3177f154-e954-11ea-a590-49499a438f10	AA	EUR	-3929.3115091021264	-17635.453598400003	-5.642987183239611	-0.04101011820458982	-818.7410104162352			29.49820552697838	0.369070631009877	15.943125000000002	-0.36701952783164327	-4467.737276660373	-6508.727987706895	EUROPEAN_ESCROWED_DIVIDEND	31.32390459148891	2020-08-28	EP3 SD3E MAR25 BDT	-0.5950158050303938	-64822.40014706535
EPC SD3E NOV26 CNP 3Y FLOOR | 22 NOV 22 | C | E | .0001000000	25fb6804-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	36718.7395442229	30713.33199	3071.3331989999997	0	445619.73384291			86.74968869873054	1339.476407789999	49.02483467090216	-0.441905721226633	0	41139783.60522686	EUROPEAN_ESCROWED_DIVIDEND	-369.7681568472607	2020-08-28	EPC SD3E NOV26 BDT	0	0
EPC SD3E NOV26 CNP 3Y CAP | 22 NOV 22 | C | E | 41.4452900000	2ccb6256-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-65070.2547749981	-30713.33199	-3071.332664921995	-0.000002867456972996202	-445619.6563535322			-97.59082523577182	1297.6207876350477	49.02483467090216	-0.441905721226633	-0.5635589018414012	-39854258.0477605	EUROPEAN_ESCROWED_DIVIDEND	656.4882854165365	2020-08-28	EPC SD3E NOV26 BDT	-0.000041603933221201895	-8.17667610681689
SD3E NOV26 C0 BOND | 18 NOV 26 | C | E | .0001000000	cde95438-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	265701.6444843221	30713.33199	3052.282942296388	0	442855.7320977829			-288.2022297878671	1143.1382803894157	38.31313475115194	1.0651110286835679	0	35109585.51607783	EUROPEAN_ESCROWED_DIVIDEND	-2710.4213511633634	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 PATM | 18 NOV 26 | P | E | 2072.2600000000	048ec3ba-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	3975401.732486245	-30713.33199	2782.976107704791	-1.0676093562139406	403782.00346688816			1054.1194385302063	994.954756658441	16.109011491439365	-0.309507931657589	-138694.60692380945	-30558375.75628036	EUROPEAN_ESCROWED_DIVIDEND	-41366.38897879017	2020-08-28	EPC SD3E NOV26 BDT	-15.489944149308062	-2012320.0518575513
SD3E NOV26 P90 | 18 NOV 26 | P | E | 1865.0340000000	1b67ad54-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-3467728.000619504	30713.33199	-2622.064265008995	1.4789232352425414	-380435.30421015504			-1319.126262578522	795.7204289340106	16.25036948041034	-0.309507931657589	193814.90988302563	24439225.70507547	EUROPEAN_ESCROWED_DIVIDEND	36267.3513527862	2020-08-28	EPC SD3E NOV26 BDT	21.457697220134033	2812060.527492819
EPC SD3E NOV26 CNP 1Y CAP | 20 NOV 20 | C | E | 41.4452900000	f16b40aa-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-3143.8811246597907	-30713.33199	-3071.3331989999997	0	-445619.73384291			-18.895608110704305	1402.0018975553876	87.77432391826923	-0.38640346554688015	0	-43060149.73022859	EUROPEAN_ESCROWED_DIVIDEND	31.474329991411793	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 P100 BOND | 18 NOV 26 | P | E | 2072.2600000000	d4f32f10-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-3544459.5647156965	30713.33199	-2649.624603823648	1.4138063412963053	-384434.0337687731			2311.668112403776	822.0517364283118	16.109011491439365	1.0651110286835679	186808.9480154395	25247947.893878717	EUROPEAN_ESCROWED_DIVIDEND	37040.44353126637	2020-08-28	EPC SD3E NOV26 BDT	20.51291620586809	2710411.0267560114
SD3E NOV26 C100 BOND | 18 NOV 26 | C | E | 2072.2600000000	d4e35cc0-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-314380.2205995829	-30713.33199	-402.6583384727398	-1.4138063412963053	-58421.698329009814			1193.116987469001	25.80791500263713	16.109011491439365	1.0651110286835679	-186808.9480154395	-792647.0614456958	EUROPEAN_ESCROWED_DIVIDEND	2742.2923802794185	2020-08-28	EPC SD3E NOV26 BDT	-20.51291620586809	-2710411.0267560114
SD3E NOV26 CCAP | 18 NOV 26 | C | E | 2735.3832000000	28e7bfaa-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-54767.043057396244	-30713.33199	-62.403224046943016	-0.3292326102347521	-9054.083776970961			209.54752495580152	3.0118720695812833	16.104275412087908	-0.309507931657589	-42758.488629604224	-92504.62678445833	EUROPEAN_ESCROWED_DIVIDEND	442.41628763944186	2020-08-28	EPC SD3E NOV26 BDT	-4.776835941896018	-620382.9115269276
EPC SD3E NOV26 CNP 2Y CAP | 22 NOV 21 | C | E | 41.4452900000	0a64b60e-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	-26210.029410586096	-30713.33199	-3071.3331989999997	0	-445619.73384291			-62.16630769048831	1349.6762193249697	53.45963618613324	-0.42899590418821637	0	-41453053.80313584	EUROPEAN_ESCROWED_DIVIDEND	263.44043201854277	2020-08-28	EPC SD3E NOV26 BDT	0	0
EPC SD3E NOV26 CNP 2Y FLOOR | 22 NOV 21 | C | E | .0001000000	02b7595c-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	10564.945114185015	30713.33199	3071.3331989999997	0	445619.73384291			44.91652781025068	1391.3407031523698	53.45963618613324	-0.42899590418821637	0	42732708.92711877	EUROPEAN_ESCROWED_DIVIDEND	-106.01565477428397	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 CATM | 18 NOV 26 | C | E | 2072.2600000000	04821048-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	216808.37595477203	30713.33199	269.30683459159644	1.0676093562139406	39073.72863089473			-672.408044920951	15.8940278914624	16.109011491439365	-0.309507931657589	138694.60692380945	488158.55528880435	EUROPEAN_ESCROWED_DIVIDEND	-1854.923038303011	2020-08-28	EPC SD3E NOV26 BDT	15.489944149308062	2012320.0518575513
EPC SD3E NOV26 CNP 1Y FLOOR | 20 NOV 20 | C | E | .0001000000	a58c81a8-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	3179f1b6-e954-11ea-a590-49499a438f10	AA	EUR	215.18677039425506	30713.33199	3071.3331989999997	0	445619.73384291			5.436480581171812	1443.483959384596	87.77432391826923	-0.38640346554688015	0	44334202.066818774	EUROPEAN_ESCROWED_DIVIDEND	-2.1533360856231223	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E JAN25 C143 | 29 JAN 25 | C | E | 3072.6124000000	79ddf7b8-62b4-11e9-b160-4ad6f9df0bf5	34281448-1f2e-11e9-a2d0-b3645e528b7a	31789b18-e954-11ea-a590-49499a438f10	AA	EUR	8069.593974010144	28638.512069999993	12.097136013692092	0.0865467506564278	1755.1734642265858			-62.82690792089776	0.4928470301328387	15.943125000000002	-0.3715407668193152	9188.65603019839	14114.405621122953	EUROPEAN_ESCROWED_DIVIDEND	-65.0340941919222	2020-08-28	EP3 SD3E JAN25 BDT	1.2557068052741112	133318.21034214844
SD3E JAN25 P100 BOND | 29 JAN 25 | P | E | 2148.6800000000	79dc767c-62b4-11e9-b160-4ad6f9df0bf5	34281448-1f2e-11e9-a2d0-b3645e528b7a	31789b18-e954-11ea-a590-49499a438f10	AA	EUR	2558978.7425547116	-28638.512069999993	2619.7178095300924	-1.0382326579511927	380094.8569847211			-1866.6833311378275	858.4863911928751	15.946969455318099	0.8104893624987088	-110979.36743823167	-24585772.87610789	EUROPEAN_ESCROWED_DIVIDEND	-26352.16599945235	2020-08-28	EP3 SD3E JAN25 BDT	-15.063717634213855	-1610199.6421613034
SD3E JAN25 CATM | 29 JAN 25 | C | E | 2148.6800000000	79dd8d32-62b4-11e9-b160-4ad6f9df0bf5	34281448-1f2e-11e9-a2d0-b3645e528b7a	31789b18-e954-11ea-a590-49499a438f10	AA	EUR	-100962.88202383436	-28638.512069999993	-168.33111921280783	-0.8149556308175835	-24423.162086586286			583.9593087122357	9.196603399983843	15.946969455318099	-0.3715407668193152	-86544.58569304146	-263377.0374734403	EUROPEAN_ESCROWED_DIVIDEND	876.111018254228	2020-08-28	EP3 SD3E JAN25 BDT	-11.824191247532319	-1255675.3938203384
SD3E JAN25 PATM | 29 JAN 25 | P | E | 2148.6800000000	79ddb1cc-62b4-11e9-b160-4ad6f9df0bf5	34281448-1f2e-11e9-a2d0-b3645e528b7a	31789b18-e954-11ea-a590-49499a438f10	AA	EUR	-2735537.3580523916	28638.512069999993	-2682.8921424233104	0.8149556308175835	-389260.82094419806			-1258.471896745429	969.5071921105284	15.946969455318099	-0.3715407668193152	86544.58569304146	27765243.42320917	EUROPEAN_ESCROWED_DIVIDEND	28115.663978747532	2020-08-28	EP3 SD3E JAN25 BDT	11.824191247532319	1255675.3938203384
SD3E JAN25 P95 | 29 JAN 25 | P | E | 2041.2460000000	79de33e0-62b4-11e9-b160-4ad6f9df0bf5	34281448-1f2e-11e9-a2d0-b3645e528b7a	31789b18-e954-11ea-a590-49499a438f10	AA	EUR	2566918.424620049	-28638.512069999993	2623.231402637739	-1.0271070864390732	380604.64420870953			1391.6520240108857	864.2016957198039	15.986783022037896	-0.3715407668193152	-109346.42338292598	-24749450.693786066	EUROPEAN_ESCROWED_DIVIDEND	-26430.74713750641	2020-08-28	EP3 SD3E JAN25 BDT	-14.902296717144514	-1586507.256862873
