BARRIER_SPREAD_DOWN	EXPIRY	MARKET_COUNTRY	SECURITY_DEATH	COMMENT_VALUE	QUOTATION	F_BARRIER_STYLE	DIGITAL_DES	SSL_SNAPSHOT_DATE	FIXING_TYPE	SSL_FEID	STARTDATE	F_QUANTO	STRIKE_MODE	EXPIRY_MATERIAL_ID	F_CASH_DELIVERY	UNDERLYINGID_FE	CLASSID	F_QPERCENTAGE	F_ADDFLOWS	BARRIER_REBATE	F_STARTMODE	LOTSIZE	FORWARD_START_DATE	PAYOUT	MARKET	DIGITAL_PAYOUT_CUR	UNDERLYINGID	BARRIER_WINDOW_START_DATE	TRADE_DATE	REF_DATE	F_DIGITAL_STANDARD	LAST_TRADING_DATE	CAP_VALUE	DISC_FACTOR	CURRENCY	QUANTITY	UNIT	MARGIN	QUANTO_FACTOR_TYPE	DELIVERY_DATE	MKT_TRDCLAUSE	F_MARGIN_CALL	F_CALL_PUT	BARRIER_REBATE_QUOTATION	QUANTITY_DIVISOR	EXPIRY_SHIFT	EXERCISE_STYLE	MULTIPLE	FLEX_FORMULA	AUTO_ROLL	QUANTO_CONVERSION_RATE	DESCRIPTION	FOREX_FACTOR	EXPIRY_LABEL	CONVERSION_TYPE_MULTICURRENCY	OTYPE	FLOOR_VALUE	PREMIUM_MODE	PAYOFF_RULE_DES	EXPIRY_ID	FLEX_TYPE	BARRIER_REBATE_TYPE	F_FLEX	CONTRACT	STRIKE	F_AMORTIZED	FIID	DIGITAL_PAYOUT	BARRIER_PERIOD	FLEX_BLOCK	AMERICAN_EUROPEAN	QUANTITY_CURRENCY	EXPIRY_STRUCT_WRNT	BARRIER_EXERCISE_STYLE	BARRIER	RIC0	RIC2	RIC1	RIC3	F_ISEXOTIC	PARITY	PAYOFF_RULE	SHIFTER	F_COMPO	EXPIRY_SET_ID	MKT_SETTLRULE	EXPIRY_SET_DESCRIPTION	BARRIER_NATURE	BARRIER_SPREAD_UP	INSTRUMENTID_FE	BARRIER_VALUE2	CAP	F_REBATE_PAYMENT	COMMENT1	COMMENT0	BARRIER_VALUE	BARRIER_WINDOW_END_DATE	EXPIRY_SET	F_CUTOFF	F_COMMODITY_WARRANT	STRIKE_KIND	FORWARD_START_STYLE	QUOTATION_ENDDATE	QUOTATION_STARTDATE	TRADING_SYMBOL	EXPIRY_RULE	MATURITY_COUNT	STARDATE_RULE	MATURITY	CLEARING_CENTER_NAME	FLEX_TYPE_DES	EXPIRY_DYN	FORM_FACTOR	UNDERLYING_EXPIRYLABEL	QUANTO_CURR	FORWARD_START_END_DATE	IS_FORWARD_START	F_CASH_DELIVERY_DETT	KNOCKSTATUS	CALL_DATE	DAYSTD	DAYSTM	F_CAPGAR	F_CERTIFICATE	F_CPPI	F_MULTIPAYMENT	F_NOMINALMODE	PERC_CAPGAR	PREMIUM_DATE	F_AUTOCALL	COMPLIANCE	FV_LEVEL
	20230529							30200831		TBRX					C	DIVDAX PR						1.0000000000					L_S_7d16f886-5151-11e9-b8d0-ec23cf8de3db_DIVDAX PR_TBRX			20200831					EUR								P				E							MAY 23											154.5480000000		O_7d2bc6f2-62b4-11e9-b160-4ad6f9df0bf5_DDAXK MAY23 P90 | 29 MAY 23 | P | E | 154.5480000000_TBRX				E																			DDAXK MAY23 P90 | 29 MAY 23 | P | E | 154.5480000000												0															N															
	20201016							30200831		TBRX					P	ATL						500.0000000000					L_S_efa0e424-1f2a-11e9-a2d0-b3645e528b7a_ATL_TBRX			20200831					EUR								C				A					ATL0J15.50		OCT 20											15.5000000000		O_47a2dc3e-ca4e-11ea-bfb0-7047c6039bd4_ATL0J15.50 | 16 OCT 20 | C | A | 15.5000000000_TBRX				A																			ATL0J15.50 | 16 OCT 20 | C | A | 15.5000000000												0															N															
	20201218							30200831		TBRX					P	G						100.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								P				A					G0X10		DEC 20											10.0000000000		O_4d3b51e6-1f30-11e9-a2d0-b3645e528b7a_G0X10 | 18 DEC 20 | P | A | 10.0000000000_TBRX				A																			G0X10 | 18 DEC 20 | P | A | 10.0000000000												0															N															
	20201218							30200831		TBRX					P	TIT						1000.0000000000					L_S_ef9e0240-1f2a-11e9-a2d0-b3645e528b7a_TIT_TBRX			20200831					EUR								C				A					TIT0L0.46		DEC 20											0.4600000000		O_fe3a482e-2553-11ea-af50-2dba816f6810_TIT0L0.46 | 18 DEC 20 | C | A | .4600000000_TBRX				A																			TIT0L0.46 | 18 DEC 20 | C | A | .4600000000												0															N															
	20210629							30200831		TBRX					C	G						1.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								C				E							JUN 21											14.6000000000		O_83c0bb3a-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000_TBRX				E																			EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000												0															N															
	20270618							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JUN 27											1718.4000000000		O_c8f9611c-b794-11ea-bf40-169a20cdd1b7_SD3E JUN27 CCAP - EPSILON 2 | 18 JUN 27 | C | E | 1718.4000000000_TBRX				E																			SD3E JUN27 CCAP - EPSILON 2 | 18 JUN 27 | C | E | 1718.4000000000												0															N															
	20201218							30200831		TBRX					C	FEXD 202012 | DEC 20						100.0000000000					L_S_f3731ee0-1f30-11e9-a2d0-b3645e528b7a_FEXD 202012 | DEC 20_TBRX			20200831					EUR								C				E					OEXD 202012 C 135		DEC 20											135.0000000000		O_f9f66ee8-1f30-11e9-a2d0-b3645e528b7a_OEXD 202012 C 135 | 18 DEC 20 | C | E | 135.0000000000_TBRX				E																			OEXD 202012 C 135 | 18 DEC 20 | C | E | 135.0000000000												0															N															
	20201218							30200831		TBRX					P	UCG						500.0000000000					L_S_efa29670-1f2a-11e9-a2d0-b3645e528b7a_UCG_TBRX			20200831					EUR								C				A					UCG0L7.80		DEC 20											7.8000000000		O_c7d9e88c-5de5-11ea-84c0-fbd23dc1ebd4_UCG0L7.80 | 18 DEC 20 | C | A | 7.8000000000_TBRX				A																			UCG0L7.80 | 18 DEC 20 | C | A | 7.8000000000												0															N															
	20221216							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E							DEC 22											2100.0000000000		O_b9a29dde-7710-11e9-9400-98972329be46_OTC SD3E P2100 DEC22 - JPM | 16 DEC 22 | P | E | 2100.0000000000_TBRX				E																			OTC SD3E P2100 DEC22 - JPM | 16 DEC 22 | P | E | 2100.0000000000												0															N															
	20230224							30200831		TBRX					C	DJ GBL TITANS						1.0000000000					L_S_7d16d46e-5151-11e9-b8d0-ec23cf8de3db_DJ GBL TITANS_TBRX			20200831					USD								C				E							FEB 23											0.0000010000		O_7626d13a-62b4-11e9-b160-4ad6f9df0bf5_DJGT FEB23 C0 BOND | 24 FEB 23 | C | E | .0000010000_TBRX				E																			DJGT FEB23 C0 BOND | 24 FEB 23 | C | E | .0000010000												0															N															
	20201218							30200831		TBRX					C	FESB 202009 | SEP 20						50.0000000000					L_S_4997fdf0-254c-11ea-af50-2dba816f6810_FESB 202009 | SEP 20_TBRX			20200831					EUR								P				E					OESB 202012 P 120		DEC 20											120.0000000000		O_f936d02e-1f30-11e9-a2d0-b3645e528b7a_OESB 202012 P 120 | 18 DEC 20 | P | E | 120.0000000000_TBRX				E																			OESB 202012 P 120 | 18 DEC 20 | P | E | 120.0000000000												0															N															
	20211217							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								P				A					ENEL1X5.20		DEC 21											5.2000000000		O_4c5759d2-1f30-11e9-a2d0-b3645e528b7a_ENEL1X5.20 | 17 DEC 21 | P | A | 5.2000000000_TBRX				A																			ENEL1X5.20 | 17 DEC 21 | P | A | 5.2000000000												0															N															
	20200918							30200831		TBRX					P	ERG						500.0000000000					L_S_efa14f7c-1f2a-11e9-a2d0-b3645e528b7a_ERG_TBRX			20200831					EUR								C				A					ERG0I22.50		SEP 20											22.5000000000		O_acd9a03a-e2a7-11ea-88e0-76012705c10a_ERG0I22.50 | 18 SEP 20 | C | A | 22.5000000000_TBRX				A																			ERG0I22.50 | 18 SEP 20 | C | A | 22.5000000000												0															N															
	20251219							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							DEC 25											1900.0000000000		O_c1bfc79e-7710-11e9-9400-98972329be46_OTC SD3E c1900 DEC25 - JPM | 19 DEC 25 | C | E | 1900.0000000000_TBRX				E																			OTC SD3E c1900 DEC25 - JPM | 19 DEC 25 | C | E | 1900.0000000000												0															N															
	20200907							30200831		TBRX					C	SPM						0.1000000000					L_S_efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a_SPM_TBRX			20200831					EUR								C				E					BI CW CALL SAIPEM 2,8 E 070920		SEP 20											2.8000000000		L_S_b3afc8fc-90e6-11ea-b430-b3e2b66d25c3_I06488_TBRX				E																			I06488												0															N															
	20231215							30200831		TBRX					C	ESTX SD 30 PR						10.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E					OEDV 202312 C 1900		DEC 23											1900.0000000000		O_ff76b170-1f30-11e9-a2d0-b3645e528b7a_OEDV 202312 C 1900 | 15 DEC 23 | C | E | 1900.0000000000_TBRX				E																			OEDV 202312 C 1900 | 15 DEC 23 | C | E | 1900.0000000000												0															N															
	20231215							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E					OESX 202312 C 3700		DEC 23											3700.0000000000		O_f44aafcc-1f30-11e9-a2d0-b3645e528b7a_OESX 202312 C 3700 | 15 DEC 23 | C | E | 3700.0000000000_TBRX				E																			OESX 202312 C 3700 | 15 DEC 23 | C | E | 3700.0000000000												0															N															
	20201218							30200831		TBRX					P	ORANGE						100.0000000000					L_S_efa43110-1f2a-11e9-a2d0-b3645e528b7a_ORANGE_TBRX			20200831					EUR								C				A					FTE 202012 C 18		DEC 20											18.0000000000		O_f470a556-1f30-11e9-a2d0-b3645e528b7a_FTE 202012 C 18 | 18 DEC 20 | C | A | 18.0000000000_TBRX				A																			FTE 202012 C 18 | 18 DEC 20 | C | A | 18.0000000000												0															N															
	20220526							30200831		TBRX					C	DIVDAX PR						1.0000000000					L_S_7d16f886-5151-11e9-b8d0-ec23cf8de3db_DIVDAX PR_TBRX			20200831					EUR								C				E							MAY 22											0.0001000000		O_84231384-62b4-11e9-b160-4ad6f9df0bf5_DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000_TBRX				E																			DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000												0															N															
	20231215							30200831		TBRX					P	DEUTSCHE TELEKOM						100.0000000000					L_S_ef9f4c36-1f2a-11e9-a2d0-b3645e528b7a_DEUTSCHE TELEKOM_TBRX			20200831					EUR								P				A					DTE 202312 P 10		DEC 23											10.0000000000		O_f7ffc6fc-1f30-11e9-a2d0-b3645e528b7a_DTE 202312 P 10 | 15 DEC 23 | P | A | 10.0000000000_TBRX				A																			DTE 202312 P 10 | 15 DEC 23 | P | A | 10.0000000000												0															N															
	20210618							30200831		TBRX					C	FIB0I | SEP 20						0.0001000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E					BI CW CALL FTSE MIB 22500 E 180621		JUN 21											22500.0000000000		L_S_b393a104-90e6-11ea-b430-b3e2b66d25c3_I06351_TBRX				E																			I06351												0															N															
	20220323							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E							MAR 22											2848.9535000000		O_bc53633c-9e9d-11ea-a0a0-6b77645bee53_OPT_SX5E MAR22 P85 - 4894 | 23 MAR 22 | P | E | 2848.9535000000_TBRX				E																			OPT_SX5E MAR22 P85 - 4894 | 23 MAR 22 | P | E | 2848.9535000000												0															N															
	20210211							30200831		TBRX					C	BMW						1.0000000000					L_S_efa09e6a-1f2a-11e9-a2d0-b3645e528b7a_BMW_TBRX			20200831					EUR								C				E							FEB 21											36.5800000000		O_c1229bea-7710-11e9-9400-98972329be46_BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000_TBRX				E																			BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000												0															N															
	20241220							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E							DEC 24											2200.0000000000		O_c044838c-7710-11e9-9400-98972329be46_OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000_TBRX				E																			OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000												0															N															
	20211109							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E							NOV 21											1536.9120000000		O_7d94bd9c-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000_TBRX				E																			SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000												0															N															
	20200918							30200831		TBRX					P	SPM						1000.0000000000					L_S_efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a_SPM_TBRX			20200831					EUR								C				A					SPM0I1.90		SEP 20											1.9000000000		O_c980938c-629c-11ea-b360-e4afb098eae1_SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000_TBRX				A																			SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000												0															N															
	20250129							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E							JAN 25											2041.2460000000		O_bbe2994a-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JAN25 P95 - 4412 | 29 JAN 25 | P | E | 2041.2460000000_TBRX				E																			OPT_SD3E JAN25 P95 - 4412 | 29 JAN 25 | P | E | 2041.2460000000												0															N															
	20211217							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E					OESX 202112 C 3100		DEC 21											3100.0000000000		O_f447c802-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 C 3100 | 17 DEC 21 | C | E | 3100.0000000000_TBRX				E																			OESX 202112 C 3100 | 17 DEC 21 | C | E | 3100.0000000000												0															N															
	20260313							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							MAR 26											1732.0000000000		O_c0da43b8-7710-11e9-9400-98972329be46_SX5E MAR26 CALL50 OTC 2 - EPSILON MAR26 | 13 MAR 26 | C | E | 1732.0000000000_TBRX				E																			SX5E MAR26 CALL50 OTC 2 - EPSILON MAR26 | 13 MAR 26 | C | E | 1732.0000000000												0															N															
	20260313							30200831		TBRX					C	BMW						1.0000000000					L_S_efa09e6a-1f2a-11e9-a2d0-b3645e528b7a_BMW_TBRX			20200831					EUR								C				E							MAR 26											37.7030000000		O_bc62c760-7710-11e9-9400-98972329be46_BMW MAR26 CALL 37.703 OTC - EPSILON | 13 MAR 26 | C | E | 37.7030000000_TBRX				E																			BMW MAR26 CALL 37.703 OTC - EPSILON | 13 MAR 26 | C | E | 37.7030000000												0															N															
	20260218							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E							FEB 26											3270.5500000000		O_817e6f5c-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 P100 BOND | 18 FEB 26 | P | E | 3270.5500000000_TBRX				E																			EP CED SX5E FEB26 P100 BOND | 18 FEB 26 | P | E | 3270.5500000000												0															N															
	20201218							30200831		TBRX					P	G						100.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								C				A					G0L16		DEC 20											16.0000000000		O_4cf41bd2-1f30-11e9-a2d0-b3645e528b7a_G0L16 | 18 DEC 20 | C | A | 16.0000000000_TBRX				A																			G0L16 | 18 DEC 20 | C | A | 16.0000000000												0															N															
	20200918							30200831		TBRX					P	TIT						1000.0000000000					L_S_ef9e0240-1f2a-11e9-a2d0-b3645e528b7a_TIT_TBRX			20200831					EUR								P				A					TIT0U0.44		SEP 20											0.4400000000		O_87fc5f3e-ddc9-11e9-9eb0-e7766f5ef7bc_TIT0U0.44 | 18 SEP 20 | P | A | .4400000000_TBRX				A																			TIT0U0.44 | 18 SEP 20 | P | A | .4400000000												0															N															
	20221216							30200831		TBRX					P	ROYAL DUTCH SHELLA						100.0000000000					L_S_6e47d652-1f2b-11e9-a2d0-b3645e528b7a_ROYAL DUTCH SHELLA_TBRX			20200831					EUR								C				A					ROY 202212 C 22		DEC 22											22.0000000000		O_facfcf6c-1f30-11e9-a2d0-b3645e528b7a_ROY 202212 C 22 | 16 DEC 22 | C | A | 22.0000000000_TBRX				A																			ROY 202212 C 22 | 16 DEC 22 | C | A | 22.0000000000												0															N															
	20211217							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI1X4		DEC 21											4.0000000000		O_a85b94e6-39b6-11e9-aa00-490041a9bcec_ENI1X4 | 17 DEC 21 | P | A | 4.0000000000_TBRX				A																			ENI1X4 | 17 DEC 21 | P | A | 4.0000000000												0															N															
	20260218							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							FEB 26											3270.5500000000		O_817e5cf6-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C100 BOND | 18 FEB 26 | C | E | 3270.5500000000_TBRX				E																			EP CED SX5E FEB26 C100 BOND | 18 FEB 26 | C | E | 3270.5500000000												0															N															
	20201218							30200831		TBRX					P	VOLKSWAGEN PREF						100.0000000000					L_S_efa15aa8-1f2a-11e9-a2d0-b3645e528b7a_VOLKSWAGEN PREF_TBRX			20200831					EUR								P				A					VO3 202012 P 120		DEC 20											120.0000000000		O_f94e81e2-1f30-11e9-a2d0-b3645e528b7a_VO3 202012 P 120 | 18 DEC 20 | P | A | 120.0000000000_TBRX				A																			VO3 202012 P 120 | 18 DEC 20 | P | A | 120.0000000000												0															N															
	20201218							30200831		TBRX					P	REPSOL						100.0000000000					L_S_efa2e81e-1f2a-11e9-a2d0-b3645e528b7a_REPSOL_TBRX			20200831					EUR								C				A					REP 202012 C 17		DEC 20											17.0000000000		O_fa8686ea-1f30-11e9-a2d0-b3645e528b7a_REP 202012 C 17 | 18 DEC 20 | C | A | 17.0000000000_TBRX				A																			REP 202012 C 17 | 18 DEC 20 | C | A | 17.0000000000												0															N															
	20220214							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							FEB 22											3488.0800000000		O_7f33277e-62b4-11e9-b160-4ad6f9df0bf5_SX5E FEB22 CATM PKB | 14 FEB 22 | C | E | 3488.0800000000_TBRX				E																			SX5E FEB22 CATM PKB | 14 FEB 22 | C | E | 3488.0800000000												0															N															
	20210618							30200831		TBRX					P	LVMH						100.0000000000					L_S_efa01314-1f2a-11e9-a2d0-b3645e528b7a_LVMH_TBRX			20200831					EUR								C				A					MOH 202106 C 400		JUN 21											400.0000000000		O_fc33199a-1f30-11e9-a2d0-b3645e528b7a_MOH 202106 C 400 | 18 JUN 21 | C | A | 400.0000000000_TBRX				A																			MOH 202106 C 400 | 18 JUN 21 | C | A | 400.0000000000												0															N															
	20220715							30200831		TBRX					C	FESB 202009 | SEP 20						1.0000000000					L_S_4997fdf0-254c-11ea-af50-2dba816f6810_FESB 202009 | SEP 20_TBRX			20200831					EUR								P				E							JUL 22											89.5900000000		O_bb904154-9e9d-11ea-a0a0-6b77645bee53_OPT_SX7E JUL22 PATM - 3849 | 15 JUL 22 | P | E | 89.5900000000_TBRX				E																			OPT_SX7E JUL22 PATM - 3849 | 15 JUL 22 | P | E | 89.5900000000												0															N															
	20201218							30200831		TBRX					P	G						100.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								C				A					G0L15.50		DEC 20											15.5000000000		O_ff2056ca-2553-11ea-af50-2dba816f6810_G0L15.50 | 18 DEC 20 | C | A | 15.5000000000_TBRX				A																			G0L15.50 | 18 DEC 20 | C | A | 15.5000000000												0															N															
	20211217							30200831		TBRX					P	AXA						100.0000000000					L_S_efa1213c-1f2a-11e9-a2d0-b3645e528b7a_AXA_TBRX			20200831					EUR								P				A					AXA 202112 P 20		DEC 21											20.0000000000		O_f4b43816-1f30-11e9-a2d0-b3645e528b7a_AXA 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000_TBRX				A																			AXA 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000												0															N															
	20240627							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JUN 24											2040.9500000000		O_85f4f592-62b4-11e9-b160-4ad6f9df0bf5_SD3E JUN24 CATM | 27 JUN 24 | C | E | 2040.9500000000_TBRX				E																			SD3E JUN24 CATM | 27 JUN 24 | C | E | 2040.9500000000												0															N															
	20201218							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI0X8.20		DEC 20											8.2000000000		O_739ee44a-5c53-11ea-a7c0-339eae0b4931_ENI0X8.20 | 18 DEC 20 | P | A | 8.2000000000_TBRX				A																			ENI0X8.20 | 18 DEC 20 | P | A | 8.2000000000												0															N															
	20210319							30200831		TBRX					P	INVSC QQQ S1						100.0000000000					L_S_252155ea-514c-11e9-b8d0-ec23cf8de3db_INVSC QQQ S1_TBRX			20200831					USD								P				A					QQQ Mar1 190.0 P		MAR 21											190.0000000000		O_cc13851c-2090-11ea-8b90-eb1dc31f68ee_QQQ Mar1 190.0 P | 19 MAR 21 | P | A | 190.0000000000_TBRX				A																			QQQ Mar1 190.0 P | 19 MAR 21 | P | A | 190.0000000000												0															N															
	20201218							30200831		TBRX					P	ROYAL DUTCH SHELLA						100.0000000000					L_S_6e47d652-1f2b-11e9-a2d0-b3645e528b7a_ROYAL DUTCH SHELLA_TBRX			20200831					EUR								P				A					ROY 202012 P 9		DEC 20											9.0000000000		O_c1cb6f2a-6429-11ea-8920-6da714109c7c_ROY 202012 P 9 | 18 DEC 20 | P | A | 9.0000000000_TBRX				A																			ROY 202012 P 9 | 18 DEC 20 | P | A | 9.0000000000												0															N															
